actual,assigned,Actual,ALGO,NAÏVE,,,Error,
1,1.0100925,TRUE,TRUE,TRUE,0,0,0,
1,1.0929205,TRUE,TRUE,TRUE,0,0,0,
1,1.0305017,TRUE,TRUE,TRUE,0,0,0,
1,0.12137327,TRUE,TRUE,TRUE,0,0,0,
-1,1.0174191,FALSE,TRUE,TRUE,0,0,1,
1,0.92973881,TRUE,TRUE,TRUE,0,0,0,
1,0.97324245,TRUE,TRUE,TRUE,0,0,0,
1,0.61722966,TRUE,TRUE,TRUE,0,0,0,
1,0.48320063,TRUE,TRUE,TRUE,0,0,0,
-1,0.77207354,FALSE,TRUE,TRUE,0,0,1,
1,0.59207727,TRUE,TRUE,TRUE,0,0,0,
1,0.86707451,TRUE,TRUE,TRUE,0,0,0,
-1,0.74257134,FALSE,TRUE,TRUE,0,0,1,
1,0.93926085,TRUE,TRUE,TRUE,0,0,0,
1,1.0319314,TRUE,TRUE,TRUE,0,0,0,
1,0.91523456,TRUE,TRUE,TRUE,0,0,0,
1,-1.6442999,TRUE,FALSE,TRUE,1,0,1,
-1,0.99526082,FALSE,TRUE,TRUE,0,0,1,
1,0.65111177,TRUE,TRUE,TRUE,0,0,0,
-1,1.0722611,FALSE,TRUE,TRUE,0,0,1,
-1,0.87144445,FALSE,TRUE,TRUE,0,0,1,
1,1.0475368,TRUE,TRUE,TRUE,0,0,0,
1,1.0495674,TRUE,TRUE,TRUE,0,0,0,
-1,0.75717138,FALSE,TRUE,TRUE,0,0,1,
1,1.0688944,TRUE,TRUE,TRUE,0,0,0,
-1,0.84375838,FALSE,TRUE,TRUE,0,0,1,
1,0.76017267,TRUE,TRUE,TRUE,0,0,0,
1,1.0039292,TRUE,TRUE,TRUE,0,0,0,
1,1.0078139,TRUE,TRUE,TRUE,0,0,0,
1,0.95129805,TRUE,TRUE,TRUE,0,0,0,
1,0.86284774,TRUE,TRUE,TRUE,0,0,0,
1,1.0067344,TRUE,TRUE,TRUE,0,0,0,
1,1.0626048,TRUE,TRUE,TRUE,0,0,0,
1,0.99987702,TRUE,TRUE,TRUE,0,0,0,
1,1.0207304,TRUE,TRUE,TRUE,0,0,0,
-1,0.96844881,FALSE,TRUE,TRUE,0,0,1,
-1,0.73197584,FALSE,TRUE,TRUE,0,0,1,
1,0.99050953,TRUE,TRUE,TRUE,0,0,0,
1,0.68302199,TRUE,TRUE,TRUE,0,0,0,
-1,0.93857149,FALSE,TRUE,TRUE,0,0,1,
1,1.0073622,TRUE,TRUE,TRUE,0,0,0,
-1,0.96908984,FALSE,TRUE,TRUE,0,0,1,
1,0.95025292,TRUE,TRUE,TRUE,0,0,0,
-1,1.0087887,FALSE,TRUE,TRUE,0,0,1,
1,0.89547451,TRUE,TRUE,TRUE,0,0,0,
1,0.83320282,TRUE,TRUE,TRUE,0,0,0,
1,1.0485302,TRUE,TRUE,TRUE,0,0,0,
-1,0.99096056,FALSE,TRUE,TRUE,0,0,1,
1,0.92217121,TRUE,TRUE,TRUE,0,0,0,
1,0.93460086,TRUE,TRUE,TRUE,0,0,0,
1,0.10217056,TRUE,TRUE,TRUE,0,0,0,
-1,1.0859841,FALSE,TRUE,TRUE,0,0,1,
1,1.0471498,TRUE,TRUE,TRUE,0,0,0,
-1,1.0761828,FALSE,TRUE,TRUE,0,0,1,
1,0.94774369,TRUE,TRUE,TRUE,0,0,0,
-1,1.0369326,FALSE,TRUE,TRUE,0,0,1,
1,0.99598887,TRUE,TRUE,TRUE,0,0,0,
1,0.86933055,TRUE,TRUE,TRUE,0,0,0,
1,-1.3284938,TRUE,FALSE,TRUE,1,0,1,
1,1.0682056,TRUE,TRUE,TRUE,0,0,0,
1,0.92953306,TRUE,TRUE,TRUE,0,0,0,
1,0.95736806,TRUE,TRUE,TRUE,0,0,0,
1,1.0109249,TRUE,TRUE,TRUE,0,0,0,
1,0.57946432,TRUE,TRUE,TRUE,0,0,0,
1,1.0594435,TRUE,TRUE,TRUE,0,0,0,
-1,1.0200966,FALSE,TRUE,TRUE,0,0,1,
1,0.98425508,TRUE,TRUE,TRUE,0,0,0,
1,1.0376395,TRUE,TRUE,TRUE,0,0,0,
1,1.0471585,TRUE,TRUE,TRUE,0,0,0,
1,1.0160598,TRUE,TRUE,TRUE,0,0,0,
1,0.97392976,TRUE,TRUE,TRUE,0,0,0,
1,1.0166961,TRUE,TRUE,TRUE,0,0,0,
1,0.79152203,TRUE,TRUE,TRUE,0,0,0,
1,-0.60798982,TRUE,FALSE,TRUE,1,0,1,
1,1.0305996,TRUE,TRUE,TRUE,0,0,0,
1,0.30412179,TRUE,TRUE,TRUE,0,0,0,
-1,1.039103,FALSE,TRUE,TRUE,0,0,1,
1,0.84699579,TRUE,TRUE,TRUE,0,0,0,
1,0.99692196,TRUE,TRUE,TRUE,0,0,0,
1,0.91147498,TRUE,TRUE,TRUE,0,0,0,
-1,0.89894211,FALSE,TRUE,TRUE,0,0,1,
1,1.0144935,TRUE,TRUE,TRUE,0,0,0,
-1,1.0791206,FALSE,TRUE,TRUE,0,0,1,
1,0.80549334,TRUE,TRUE,TRUE,0,0,0,
1,0.95723904,TRUE,TRUE,TRUE,0,0,0,
-1,0.6908966,FALSE,TRUE,TRUE,0,0,1,
-1,1.0480909,FALSE,TRUE,TRUE,0,0,1,
1,0.98744985,TRUE,TRUE,TRUE,0,0,0,
1,0.86390048,TRUE,TRUE,TRUE,0,0,0,
-1,1.0840853,FALSE,TRUE,TRUE,0,0,1,
-1,0.66114923,FALSE,TRUE,TRUE,0,0,1,
1,0.97034772,TRUE,TRUE,TRUE,0,0,0,
-1,0.44224666,FALSE,TRUE,TRUE,0,0,1,
1,0.85299001,TRUE,TRUE,TRUE,0,0,0,
1,1.0232797,TRUE,TRUE,TRUE,0,0,0,
1,1.0377369,TRUE,TRUE,TRUE,0,0,0,
-1,1.0087138,FALSE,TRUE,TRUE,0,0,1,
-1,1.0321511,FALSE,TRUE,TRUE,0,0,1,
1,1.008175,TRUE,TRUE,TRUE,0,0,0,
1,0.92380213,TRUE,TRUE,TRUE,0,0,0,
1,0.79483058,TRUE,TRUE,TRUE,0,0,0,
1,0.92865452,TRUE,TRUE,TRUE,0,0,0,
1,1.0547778,TRUE,TRUE,TRUE,0,0,0,
1,0.72774004,TRUE,TRUE,TRUE,0,0,0,
1,0.6237697,TRUE,TRUE,TRUE,0,0,0,
-1,1.0798355,FALSE,TRUE,TRUE,0,0,1,
1,0.93898084,TRUE,TRUE,TRUE,0,0,0,
1,0.58246913,TRUE,TRUE,TRUE,0,0,0,
1,0.56851979,TRUE,TRUE,TRUE,0,0,0,
1,0.98781304,TRUE,TRUE,TRUE,0,0,0,
1,1.0401687,TRUE,TRUE,TRUE,0,0,0,
-1,-0.15047187,FALSE,FALSE,TRUE,0,1,0,
1,0.97316036,TRUE,TRUE,TRUE,0,0,0,
1,1.0158908,TRUE,TRUE,TRUE,0,0,0,
1,0.93591577,TRUE,TRUE,TRUE,0,0,0,
-1,1.035458,FALSE,TRUE,TRUE,0,0,1,
-1,0.3288149,FALSE,TRUE,TRUE,0,0,1,
1,1.0118232,TRUE,TRUE,TRUE,0,0,0,
1,0.26323493,TRUE,TRUE,TRUE,0,0,0,
1,1.0218453,TRUE,TRUE,TRUE,0,0,0,
1,1.0301393,TRUE,TRUE,TRUE,0,0,0,
-1,1.0383907,FALSE,TRUE,TRUE,0,0,1,
1,1.0032606,TRUE,TRUE,TRUE,0,0,0,
1,0.79581586,TRUE,TRUE,TRUE,0,0,0,
1,0.63842883,TRUE,TRUE,TRUE,0,0,0,
1,1.0187219,TRUE,TRUE,TRUE,0,0,0,
-1,1.0823485,FALSE,TRUE,TRUE,0,0,1,
-1,1.0343397,FALSE,TRUE,TRUE,0,0,1,
1,1.0436322,TRUE,TRUE,TRUE,0,0,0,
1,1.0139952,TRUE,TRUE,TRUE,0,0,0,
1,1.0292733,TRUE,TRUE,TRUE,0,0,0,
1,0.89236499,TRUE,TRUE,TRUE,0,0,0,
1,1.0251842,TRUE,TRUE,TRUE,0,0,0,
1,0.20266583,TRUE,TRUE,TRUE,0,0,0,
-1,1.0455678,FALSE,TRUE,TRUE,0,0,1,
-1,0.98460787,FALSE,TRUE,TRUE,0,0,1,
1,1.0187377,TRUE,TRUE,TRUE,0,0,0,
1,-1.2085142,TRUE,FALSE,TRUE,1,0,1,
1,0.93801508,TRUE,TRUE,TRUE,0,0,0,
1,1.0362954,TRUE,TRUE,TRUE,0,0,0,
-1,1.0316417,FALSE,TRUE,TRUE,0,0,1,
1,0.80192125,TRUE,TRUE,TRUE,0,0,0,
1,0.81320431,TRUE,TRUE,TRUE,0,0,0,
1,1.0253819,TRUE,TRUE,TRUE,0,0,0,
1,1.0368757,TRUE,TRUE,TRUE,0,0,0,
-1,0.86698983,FALSE,TRUE,TRUE,0,0,1,
1,0.99596711,TRUE,TRUE,TRUE,0,0,0,
1,0.96886138,TRUE,TRUE,TRUE,0,0,0,
-1,-0.2978301,FALSE,FALSE,TRUE,0,1,0,
1,1.0294294,TRUE,TRUE,TRUE,0,0,0,
-1,0.93539385,FALSE,TRUE,TRUE,0,0,1,
-1,0.98588649,FALSE,TRUE,TRUE,0,0,1,
1,0.89320134,TRUE,TRUE,TRUE,0,0,0,
1,0.76748935,TRUE,TRUE,TRUE,0,0,0,
-1,0.9976563,FALSE,TRUE,TRUE,0,0,1,
1,0.77921898,TRUE,TRUE,TRUE,0,0,0,
-1,0.21054873,FALSE,TRUE,TRUE,0,0,1,
1,0.43418296,TRUE,TRUE,TRUE,0,0,0,
-1,1.0521362,FALSE,TRUE,TRUE,0,0,1,
1,0.81682784,TRUE,TRUE,TRUE,0,0,0,
-1,0.71457563,FALSE,TRUE,TRUE,0,0,1,
-1,0.9956761,FALSE,TRUE,TRUE,0,0,1,
1,1.0122374,TRUE,TRUE,TRUE,0,0,0,
1,0.71251654,TRUE,TRUE,TRUE,0,0,0,
1,0.98097837,TRUE,TRUE,TRUE,0,0,0,
1,1.008765,TRUE,TRUE,TRUE,0,0,0,
1,1.0332898,TRUE,TRUE,TRUE,0,0,0,
1,1.0518691,TRUE,TRUE,TRUE,0,0,0,
-1,0.56710059,FALSE,TRUE,TRUE,0,0,1,
1,1.020145,TRUE,TRUE,TRUE,0,0,0,
1,-0.73586905,TRUE,FALSE,TRUE,1,0,1,
-1,1.019705,FALSE,TRUE,TRUE,0,0,1,
1,0.9770477,TRUE,TRUE,TRUE,0,0,0,
1,-0.046587042,TRUE,FALSE,TRUE,1,0,1,
1,1.0089749,TRUE,TRUE,TRUE,0,0,0,
-1,1.2462721,FALSE,TRUE,TRUE,0,0,1,
1,-1.4369828,TRUE,FALSE,TRUE,1,0,1,
1,0.27047651,TRUE,TRUE,TRUE,0,0,0,
-1,1.1025446,FALSE,TRUE,TRUE,0,0,1,
1,1.0173129,TRUE,TRUE,TRUE,0,0,0,
1,0.88270167,TRUE,TRUE,TRUE,0,0,0,
1,0.9741193,TRUE,TRUE,TRUE,0,0,0,
1,1.0040941,TRUE,TRUE,TRUE,0,0,0,
1,0.99807056,TRUE,TRUE,TRUE,0,0,0,
-1,-1.7956248,FALSE,FALSE,TRUE,0,1,0,
-1,0.74424254,FALSE,TRUE,TRUE,0,0,1,
1,0.98428634,TRUE,TRUE,TRUE,0,0,0,
1,1.0842226,TRUE,TRUE,TRUE,0,0,0,
-1,1.0509577,FALSE,TRUE,TRUE,0,0,1,
1,1.0493739,TRUE,TRUE,TRUE,0,0,0,
1,0.48192371,TRUE,TRUE,TRUE,0,0,0,
1,0.0530116,TRUE,TRUE,TRUE,0,0,0,
-1,0.81509945,FALSE,TRUE,TRUE,0,0,1,
-1,1.0172477,FALSE,TRUE,TRUE,0,0,1,
1,1.0536977,TRUE,TRUE,TRUE,0,0,0,
1,0.95262006,TRUE,TRUE,TRUE,0,0,0,
1,0.62866601,TRUE,TRUE,TRUE,0,0,0,
-1,0.94145649,FALSE,TRUE,TRUE,0,0,1,
-1,0.81387718,FALSE,TRUE,TRUE,0,0,1,
1,1.0110626,TRUE,TRUE,TRUE,0,0,0,
-1,1.0723525,FALSE,TRUE,TRUE,0,0,1,
-1,0.99151982,FALSE,TRUE,TRUE,0,0,1,
1,1.0376718,TRUE,TRUE,TRUE,0,0,0,
1,0.78415727,TRUE,TRUE,TRUE,0,0,0,
-1,1.0002907,FALSE,TRUE,TRUE,0,0,1,
1,0.98169536,TRUE,TRUE,TRUE,0,0,0,
-1,0.93430801,FALSE,TRUE,TRUE,0,0,1,
1,1.3600793,TRUE,TRUE,TRUE,0,0,0,
-1,0.5234399,FALSE,TRUE,TRUE,0,0,1,
1,0.37792204,TRUE,TRUE,TRUE,0,0,0,
-1,1.001177,FALSE,TRUE,TRUE,0,0,1,
1,1.0108303,TRUE,TRUE,TRUE,0,0,0,
1,0.58319984,TRUE,TRUE,TRUE,0,0,0,
1,0.69027784,TRUE,TRUE,TRUE,0,0,0,
1,0.32368064,TRUE,TRUE,TRUE,0,0,0,
-1,0.56875035,FALSE,TRUE,TRUE,0,0,1,
-1,0.70294849,FALSE,TRUE,TRUE,0,0,1,
1,1.0150633,TRUE,TRUE,TRUE,0,0,0,
1,0.96224971,TRUE,TRUE,TRUE,0,0,0,
1,0.77743257,TRUE,TRUE,TRUE,0,0,0,
1,1.1193098,TRUE,TRUE,TRUE,0,0,0,
1,0.20203757,TRUE,TRUE,TRUE,0,0,0,
-1,0.97231443,FALSE,TRUE,TRUE,0,0,1,
-1,0.98620994,FALSE,TRUE,TRUE,0,0,1,
-1,0.87451068,FALSE,TRUE,TRUE,0,0,1,
-1,0.79414714,FALSE,TRUE,TRUE,0,0,1,
1,0.65851718,TRUE,TRUE,TRUE,0,0,0,
1,1.020326,TRUE,TRUE,TRUE,0,0,0,
1,0.98171618,TRUE,TRUE,TRUE,0,0,0,
1,1.0126272,TRUE,TRUE,TRUE,0,0,0,
1,0.6574117,TRUE,TRUE,TRUE,0,0,0,
1,0.76521977,TRUE,TRUE,TRUE,0,0,0,
-1,0.93240663,FALSE,TRUE,TRUE,0,0,1,
-1,1.0371957,FALSE,TRUE,TRUE,0,0,1,
-1,0.65337417,FALSE,TRUE,TRUE,0,0,1,
-1,1.008853,FALSE,TRUE,TRUE,0,0,1,
1,1.0027682,TRUE,TRUE,TRUE,0,0,0,
1,0.98622336,TRUE,TRUE,TRUE,0,0,0,
1,0.93451578,TRUE,TRUE,TRUE,0,0,0,
1,0.76405957,TRUE,TRUE,TRUE,0,0,0,
1,1.0173061,TRUE,TRUE,TRUE,0,0,0,
-1,1.0504224,FALSE,TRUE,TRUE,0,0,1,
1,0.99205822,TRUE,TRUE,TRUE,0,0,0,
-1,0.42635742,FALSE,TRUE,TRUE,0,0,1,
-1,1.0312838,FALSE,TRUE,TRUE,0,0,1,
1,1.0073482,TRUE,TRUE,TRUE,0,0,0,
1,0.98478558,TRUE,TRUE,TRUE,0,0,0,
-1,1.01024,FALSE,TRUE,TRUE,0,0,1,
1,-0.88077636,TRUE,FALSE,TRUE,1,0,1,
1,0.92369169,TRUE,TRUE,TRUE,0,0,0,
-1,-0.072091973,FALSE,FALSE,TRUE,0,1,0,
1,0.97291488,TRUE,TRUE,TRUE,0,0,0,
-1,1.0373195,FALSE,TRUE,TRUE,0,0,1,
-1,0.94150792,FALSE,TRUE,TRUE,0,0,1,
-1,0.47659481,FALSE,TRUE,TRUE,0,0,1,
1,0.86859697,TRUE,TRUE,TRUE,0,0,0,
1,0.98204343,TRUE,TRUE,TRUE,0,0,0,
1,0.93563785,TRUE,TRUE,TRUE,0,0,0,
1,0.58410094,TRUE,TRUE,TRUE,0,0,0,
1,0.69644453,TRUE,TRUE,TRUE,0,0,0,
1,0.98618136,TRUE,TRUE,TRUE,0,0,0,
1,0.93448071,TRUE,TRUE,TRUE,0,0,0,
1,1.0034084,TRUE,TRUE,TRUE,0,0,0,
1,1.0446497,TRUE,TRUE,TRUE,0,0,0,
1,1.0516421,TRUE,TRUE,TRUE,0,0,0,
-1,1.0199443,FALSE,TRUE,TRUE,0,0,1,
1,0.53067143,TRUE,TRUE,TRUE,0,0,0,
-1,1.0057526,FALSE,TRUE,TRUE,0,0,1,
1,0.71050413,TRUE,TRUE,TRUE,0,0,0,
1,1.0531453,TRUE,TRUE,TRUE,0,0,0,
1,0.78599369,TRUE,TRUE,TRUE,0,0,0,
1,1.0664632,TRUE,TRUE,TRUE,0,0,0,
1,1.0055621,TRUE,TRUE,TRUE,0,0,0,
1,1.0335044,TRUE,TRUE,TRUE,0,0,0,
1,0.76874811,TRUE,TRUE,TRUE,0,0,0,
1,0.56532891,TRUE,TRUE,TRUE,0,0,0,
1,0.17438386,TRUE,TRUE,TRUE,0,0,0,
1,1.0025052,TRUE,TRUE,TRUE,0,0,0,
1,1.0229229,TRUE,TRUE,TRUE,0,0,0,
1,0.96309344,TRUE,TRUE,TRUE,0,0,0,
1,0.64210562,TRUE,TRUE,TRUE,0,0,0,
-1,0.92596454,FALSE,TRUE,TRUE,0,0,1,
1,0.89429015,TRUE,TRUE,TRUE,0,0,0,
1,1.0077763,TRUE,TRUE,TRUE,0,0,0,
1,1.0051576,TRUE,TRUE,TRUE,0,0,0,
-1,0.78898968,FALSE,TRUE,TRUE,0,0,1,
1,0.95525734,TRUE,TRUE,TRUE,0,0,0,
1,0.98020669,TRUE,TRUE,TRUE,0,0,0,
1,0.95156747,TRUE,TRUE,TRUE,0,0,0,
1,0.97167472,TRUE,TRUE,TRUE,0,0,0,
-1,1.0031434,FALSE,TRUE,TRUE,0,0,1,
1,0.46380075,TRUE,TRUE,TRUE,0,0,0,
1,0.88130518,TRUE,TRUE,TRUE,0,0,0,
-1,1.0536961,FALSE,TRUE,TRUE,0,0,1,
1,1.0162867,TRUE,TRUE,TRUE,0,0,0,
-1,0.88412197,FALSE,TRUE,TRUE,0,0,1,
-1,1.0237771,FALSE,TRUE,TRUE,0,0,1,
1,0.99118087,TRUE,TRUE,TRUE,0,0,0,
1,0.85183283,TRUE,TRUE,TRUE,0,0,0,
1,0.80941058,TRUE,TRUE,TRUE,0,0,0,
1,1.0233085,TRUE,TRUE,TRUE,0,0,0,
1,0.21330356,TRUE,TRUE,TRUE,0,0,0,
1,0.3983917,TRUE,TRUE,TRUE,0,0,0,
1,0.13479367,TRUE,TRUE,TRUE,0,0,0,
1,0.9750152,TRUE,TRUE,TRUE,0,0,0,
1,0.97985988,TRUE,TRUE,TRUE,0,0,0,
1,1.0161884,TRUE,TRUE,TRUE,0,0,0,
-1,-0.27369493,FALSE,FALSE,TRUE,0,1,0,
-1,0.86131194,FALSE,TRUE,TRUE,0,0,1,
-1,1.0640547,FALSE,TRUE,TRUE,0,0,1,
1,0.92454523,TRUE,TRUE,TRUE,0,0,0,
1,0.96443445,TRUE,TRUE,TRUE,0,0,0,
-1,0.98908633,FALSE,TRUE,TRUE,0,0,1,
1,0.97373123,TRUE,TRUE,TRUE,0,0,0,
1,1.0215302,TRUE,TRUE,TRUE,0,0,0,
1,1.0086537,TRUE,TRUE,TRUE,0,0,0,
1,0.90802446,TRUE,TRUE,TRUE,0,0,0,
1,0.89394737,TRUE,TRUE,TRUE,0,0,0,
1,-0.73434562,TRUE,FALSE,TRUE,1,0,1,
-1,-0.62442884,FALSE,FALSE,TRUE,0,1,0,
1,0.71046081,TRUE,TRUE,TRUE,0,0,0,
1,0.60227077,TRUE,TRUE,TRUE,0,0,0,
-1,0.92567818,FALSE,TRUE,TRUE,0,0,1,
1,0.67628043,TRUE,TRUE,TRUE,0,0,0,
1,0.94951762,TRUE,TRUE,TRUE,0,0,0,
-1,0.9711259,FALSE,TRUE,TRUE,0,0,1,
-1,1.0338595,FALSE,TRUE,TRUE,0,0,1,
1,0.40852591,TRUE,TRUE,TRUE,0,0,0,
1,0.99062865,TRUE,TRUE,TRUE,0,0,0,
1,0.9613122,TRUE,TRUE,TRUE,0,0,0,
1,1.0263462,TRUE,TRUE,TRUE,0,0,0,
-1,1.0346247,FALSE,TRUE,TRUE,0,0,1,
1,0.99981677,TRUE,TRUE,TRUE,0,0,0,
-1,1.0511933,FALSE,TRUE,TRUE,0,0,1,
-1,1.0186736,FALSE,TRUE,TRUE,0,0,1,
1,1.0256972,TRUE,TRUE,TRUE,0,0,0,
1,0.95675191,TRUE,TRUE,TRUE,0,0,0,
1,0.9574921,TRUE,TRUE,TRUE,0,0,0,
1,1.052703,TRUE,TRUE,TRUE,0,0,0,
-1,0.99796462,FALSE,TRUE,TRUE,0,0,1,
1,0.94726272,TRUE,TRUE,TRUE,0,0,0,
1,0.98240866,TRUE,TRUE,TRUE,0,0,0,
1,0.6702982,TRUE,TRUE,TRUE,0,0,0,
1,1.003893,TRUE,TRUE,TRUE,0,0,0,
1,1.0558115,TRUE,TRUE,TRUE,0,0,0,
1,1.078338,TRUE,TRUE,TRUE,0,0,0,
1,0.99672894,TRUE,TRUE,TRUE,0,0,0,
1,1.038481,TRUE,TRUE,TRUE,0,0,0,
1,1.0008765,TRUE,TRUE,TRUE,0,0,0,
1,1.1372457,TRUE,TRUE,TRUE,0,0,0,
1,0.86313457,TRUE,TRUE,TRUE,0,0,0,
1,0.95411074,TRUE,TRUE,TRUE,0,0,0,
1,0.97255966,TRUE,TRUE,TRUE,0,0,0,
1,0.69946728,TRUE,TRUE,TRUE,0,0,0,
1,0.91815892,TRUE,TRUE,TRUE,0,0,0,
1,1.0351036,TRUE,TRUE,TRUE,0,0,0,
1,1.0013638,TRUE,TRUE,TRUE,0,0,0,
-1,0.97539147,FALSE,TRUE,TRUE,0,0,1,
1,1.0666861,TRUE,TRUE,TRUE,0,0,0,
-1,0.95629241,FALSE,TRUE,TRUE,0,0,1,
-1,1.3359306,FALSE,TRUE,TRUE,0,0,1,
1,0.98484913,TRUE,TRUE,TRUE,0,0,0,
1,0.97197393,TRUE,TRUE,TRUE,0,0,0,
1,0.92546314,TRUE,TRUE,TRUE,0,0,0,
1,1.0744402,TRUE,TRUE,TRUE,0,0,0,
1,0.57774161,TRUE,TRUE,TRUE,0,0,0,
1,0.90180567,TRUE,TRUE,TRUE,0,0,0,
1,1.0338438,TRUE,TRUE,TRUE,0,0,0,
1,0.86892123,TRUE,TRUE,TRUE,0,0,0,
-1,0.8727693,FALSE,TRUE,TRUE,0,0,1,
1,0.9186283,TRUE,TRUE,TRUE,0,0,0,
1,0.63241104,TRUE,TRUE,TRUE,0,0,0,
1,0.79790646,TRUE,TRUE,TRUE,0,0,0,
-1,0.56636348,FALSE,TRUE,TRUE,0,0,1,
1,0.58977225,TRUE,TRUE,TRUE,0,0,0,
-1,0.30598243,FALSE,TRUE,TRUE,0,0,1,
1,0.6590984,TRUE,TRUE,TRUE,0,0,0,
1,1.0334782,TRUE,TRUE,TRUE,0,0,0,
-1,1.0133771,FALSE,TRUE,TRUE,0,0,1,
1,0.97452435,TRUE,TRUE,TRUE,0,0,0,
1,1.0611299,TRUE,TRUE,TRUE,0,0,0,
-1,1.0238343,FALSE,TRUE,TRUE,0,0,1,
1,0.053495772,TRUE,TRUE,TRUE,0,0,0,
1,0.90015542,TRUE,TRUE,TRUE,0,0,0,
1,0.98952947,TRUE,TRUE,TRUE,0,0,0,
1,0.98895948,TRUE,TRUE,TRUE,0,0,0,
1,1.0050555,TRUE,TRUE,TRUE,0,0,0,
1,0.93621007,TRUE,TRUE,TRUE,0,0,0,
1,0.86589677,TRUE,TRUE,TRUE,0,0,0,
1,1.0400632,TRUE,TRUE,TRUE,0,0,0,
-1,-0.12943224,FALSE,FALSE,TRUE,0,1,0,
1,0.49909546,TRUE,TRUE,TRUE,0,0,0,
-1,0.9746426,FALSE,TRUE,TRUE,0,0,1,
1,0.78921448,TRUE,TRUE,TRUE,0,0,0,
1,0.94849965,TRUE,TRUE,TRUE,0,0,0,
1,0.99271574,TRUE,TRUE,TRUE,0,0,0,
1,1.0432196,TRUE,TRUE,TRUE,0,0,0,
-1,1.0561719,FALSE,TRUE,TRUE,0,0,1,
1,1.0255025,TRUE,TRUE,TRUE,0,0,0,
1,0.86476032,TRUE,TRUE,TRUE,0,0,0,
1,0.96914182,TRUE,TRUE,TRUE,0,0,0,
1,0.99428783,TRUE,TRUE,TRUE,0,0,0,
-1,1.0114221,FALSE,TRUE,TRUE,0,0,1,
1,1.0950192,TRUE,TRUE,TRUE,0,0,0,
1,1.0134615,TRUE,TRUE,TRUE,0,0,0,
-1,1.0134718,FALSE,TRUE,TRUE,0,0,1,
1,0.94353311,TRUE,TRUE,TRUE,0,0,0,
-1,1.0359678,FALSE,TRUE,TRUE,0,0,1,
1,0.66074606,TRUE,TRUE,TRUE,0,0,0,
-1,0.96641876,FALSE,TRUE,TRUE,0,0,1,
-1,1.0138203,FALSE,TRUE,TRUE,0,0,1,
1,0.97930329,TRUE,TRUE,TRUE,0,0,0,
-1,1.0363666,FALSE,TRUE,TRUE,0,0,1,
1,0.94076169,TRUE,TRUE,TRUE,0,0,0,
-1,0.95360342,FALSE,TRUE,TRUE,0,0,1,
1,0.81379935,TRUE,TRUE,TRUE,0,0,0,
1,0.9578164,TRUE,TRUE,TRUE,0,0,0,
1,0.9418957,TRUE,TRUE,TRUE,0,0,0,
1,0.3054907,TRUE,TRUE,TRUE,0,0,0,
1,1.0670686,TRUE,TRUE,TRUE,0,0,0,
1,0.98069159,TRUE,TRUE,TRUE,0,0,0,
1,0.9489866,TRUE,TRUE,TRUE,0,0,0,
1,0.91005004,TRUE,TRUE,TRUE,0,0,0,
-1,0.90490334,FALSE,TRUE,TRUE,0,0,1,
1,0.99884437,TRUE,TRUE,TRUE,0,0,0,
-1,0.93371658,FALSE,TRUE,TRUE,0,0,1,
1,1.014396,TRUE,TRUE,TRUE,0,0,0,
1,0.93536594,TRUE,TRUE,TRUE,0,0,0,
-1,1.0889498,FALSE,TRUE,TRUE,0,0,1,
1,0.64100717,TRUE,TRUE,TRUE,0,0,0,
1,0.97222559,TRUE,TRUE,TRUE,0,0,0,
1,0.82911362,TRUE,TRUE,TRUE,0,0,0,
1,0.70712697,TRUE,TRUE,TRUE,0,0,0,
-1,0.99497908,FALSE,TRUE,TRUE,0,0,1,
-1,1.0355207,FALSE,TRUE,TRUE,0,0,1,
1,0.86849985,TRUE,TRUE,TRUE,0,0,0,
-1,1.0153972,FALSE,TRUE,TRUE,0,0,1,
-1,-0.65597407,FALSE,FALSE,TRUE,0,1,0,
-1,1.0244818,FALSE,TRUE,TRUE,0,0,1,
1,1.0350189,TRUE,TRUE,TRUE,0,0,0,
1,1.0139005,TRUE,TRUE,TRUE,0,0,0,
1,1.0506009,TRUE,TRUE,TRUE,0,0,0,
1,0.92891699,TRUE,TRUE,TRUE,0,0,0,
1,1.0249458,TRUE,TRUE,TRUE,0,0,0,
1,0.82615759,TRUE,TRUE,TRUE,0,0,0,
-1,1.0448749,FALSE,TRUE,TRUE,0,0,1,
-1,1.00044,FALSE,TRUE,TRUE,0,0,1,
1,-0.20558543,TRUE,FALSE,TRUE,1,0,1,
-1,-0.11172339,FALSE,FALSE,TRUE,0,1,0,
1,1.0758605,TRUE,TRUE,TRUE,0,0,0,
-1,1.050369,FALSE,TRUE,TRUE,0,0,1,
-1,0.96203624,FALSE,TRUE,TRUE,0,0,1,
1,0.66649424,TRUE,TRUE,TRUE,0,0,0,
-1,1.0169155,FALSE,TRUE,TRUE,0,0,1,
1,1.0303748,TRUE,TRUE,TRUE,0,0,0,
1,0.98370609,TRUE,TRUE,TRUE,0,0,0,
1,0.97890247,TRUE,TRUE,TRUE,0,0,0,
1,0.64759557,TRUE,TRUE,TRUE,0,0,0,
1,0.52114717,TRUE,TRUE,TRUE,0,0,0,
-1,1.0523367,FALSE,TRUE,TRUE,0,0,1,
-1,0.99558588,FALSE,TRUE,TRUE,0,0,1,
