actual,assigned,Actual,ALGO,NAÏVE,,,Error
-1,-0.42468024,FALSE,FALSE,TRUE,0,1,0
-1,-1.5503802,FALSE,FALSE,TRUE,0,1,0
1,-0.28249633,TRUE,FALSE,TRUE,1,0,1
1,0.99205242,TRUE,TRUE,TRUE,0,0,0
1,0.034278866,TRUE,TRUE,TRUE,0,0,0
1,0.083534259,TRUE,TRUE,TRUE,0,0,0
1,-0.17059797,TRUE,FALSE,TRUE,1,0,1
1,-0.48987534,TRUE,FALSE,TRUE,1,0,1
1,0.06432117,TRUE,TRUE,TRUE,0,0,0
1,-0.35786357,TRUE,FALSE,TRUE,1,0,1
1,-0.71359458,TRUE,FALSE,TRUE,1,0,1
1,-1.0311631,TRUE,FALSE,TRUE,1,0,1
-1,0.7369004,FALSE,TRUE,TRUE,0,0,1
1,0.42692995,TRUE,TRUE,TRUE,0,0,0
1,-1.0131565,TRUE,FALSE,TRUE,1,0,1
1,-0.77436155,TRUE,FALSE,TRUE,1,0,1
1,-0.017594008,TRUE,FALSE,TRUE,1,0,1
1,-0.75143362,TRUE,FALSE,TRUE,1,0,1
1,-1.4888444,TRUE,FALSE,TRUE,1,0,1
1,-0.72796395,TRUE,FALSE,TRUE,1,0,1
1,-1.0581255,TRUE,FALSE,TRUE,1,0,1
1,-1.4992379,TRUE,FALSE,TRUE,1,0,1
-1,-0.077342686,FALSE,FALSE,TRUE,0,1,0
1,1.1957331,TRUE,TRUE,TRUE,0,0,0
-1,0.2857983,FALSE,TRUE,TRUE,0,0,1
1,-1.2090101,TRUE,FALSE,TRUE,1,0,1
1,-0.024661878,TRUE,FALSE,TRUE,1,0,1
-1,-0.99429448,FALSE,FALSE,TRUE,0,1,0
-1,0.80318347,FALSE,TRUE,TRUE,0,0,1
1,-0.09759684,TRUE,FALSE,TRUE,1,0,1
-1,-1.0702893,FALSE,FALSE,TRUE,0,1,0
1,-0.54608826,TRUE,FALSE,TRUE,1,0,1
1,-0.84745945,TRUE,FALSE,TRUE,1,0,1
-1,-0.087893683,FALSE,FALSE,TRUE,0,1,0
-1,-1.5716798,FALSE,FALSE,TRUE,0,1,0
1,-0.78890043,TRUE,FALSE,TRUE,1,0,1
1,-0.62771126,TRUE,FALSE,TRUE,1,0,1
1,-1.1270027,TRUE,FALSE,TRUE,1,0,1
1,0.82535506,TRUE,TRUE,TRUE,0,0,0
1,-2.6827235,TRUE,FALSE,TRUE,1,0,1
-1,-0.86361567,FALSE,FALSE,TRUE,0,1,0
1,0.189942,TRUE,TRUE,TRUE,0,0,0
-1,-1.2306794,FALSE,FALSE,TRUE,0,1,0
1,0.45690109,TRUE,TRUE,TRUE,0,0,0
-1,-0.92437274,FALSE,FALSE,TRUE,0,1,0
1,-1.1879002,TRUE,FALSE,TRUE,1,0,1
-1,-1.2586828,FALSE,FALSE,TRUE,0,1,0
1,-1.228895,TRUE,FALSE,TRUE,1,0,1
1,0.37252427,TRUE,TRUE,TRUE,0,0,0
1,-0.23029997,TRUE,FALSE,TRUE,1,0,1
1,0.79296951,TRUE,TRUE,TRUE,0,0,0
-1,-0.92583362,FALSE,FALSE,TRUE,0,1,0
1,0.15163382,TRUE,TRUE,TRUE,0,0,0
1,-1.0664066,TRUE,FALSE,TRUE,1,0,1
1,-2.6069506,TRUE,FALSE,TRUE,1,0,1
1,1.6690078,TRUE,TRUE,TRUE,0,0,0
1,-0.64938238,TRUE,FALSE,TRUE,1,0,1
1,-0.52210893,TRUE,FALSE,TRUE,1,0,1
-1,1.0645309,FALSE,TRUE,TRUE,0,0,1
1,0.80003306,TRUE,TRUE,TRUE,0,0,0
-1,-0.93823062,FALSE,FALSE,TRUE,0,1,0
-1,-0.33310866,FALSE,FALSE,TRUE,0,1,0
-1,0.83383587,FALSE,TRUE,TRUE,0,0,1
1,-0.90281043,TRUE,FALSE,TRUE,1,0,1
1,-0.29935271,TRUE,FALSE,TRUE,1,0,1
1,-1.1715786,TRUE,FALSE,TRUE,1,0,1
-1,-0.56258583,FALSE,FALSE,TRUE,0,1,0
1,-1.0257005,TRUE,FALSE,TRUE,1,0,1
1,-1.0519945,TRUE,FALSE,TRUE,1,0,1
-1,-0.21652117,FALSE,FALSE,TRUE,0,1,0
-1,-0.84327179,FALSE,FALSE,TRUE,0,1,0
1,1.6873829,TRUE,TRUE,TRUE,0,0,0
-1,-0.2665471,FALSE,FALSE,TRUE,0,1,0
1,0.56679223,TRUE,TRUE,TRUE,0,0,0
1,0.005546178,TRUE,TRUE,TRUE,0,0,0
-1,-0.33351828,FALSE,FALSE,TRUE,0,1,0
-1,-0.42742277,FALSE,FALSE,TRUE,0,1,0
1,0.26323838,TRUE,TRUE,TRUE,0,0,0
-1,0.48195208,FALSE,TRUE,TRUE,0,0,1
1,-0.34877637,TRUE,FALSE,TRUE,1,0,1
-1,0.28841305,FALSE,TRUE,TRUE,0,0,1
1,0.031084931,TRUE,TRUE,TRUE,0,0,0
-1,-0.319591,FALSE,FALSE,TRUE,0,1,0
1,-0.32028745,TRUE,FALSE,TRUE,1,0,1
-1,0.3044405,FALSE,TRUE,TRUE,0,0,1
1,-1.113314,TRUE,FALSE,TRUE,1,0,1
1,-0.20517804,TRUE,FALSE,TRUE,1,0,1
1,0.7960244,TRUE,TRUE,TRUE,0,0,0
-1,-0.73339253,FALSE,FALSE,TRUE,0,1,0
1,0.16216187,TRUE,TRUE,TRUE,0,0,0
1,-0.13452815,TRUE,FALSE,TRUE,1,0,1
1,-1.0544495,TRUE,FALSE,TRUE,1,0,1
-1,-0.82490067,FALSE,FALSE,TRUE,0,1,0
1,-0.90015497,TRUE,FALSE,TRUE,1,0,1
-1,0.75337036,FALSE,TRUE,TRUE,0,0,1
1,-0.73996407,TRUE,FALSE,TRUE,1,0,1
1,-0.26488115,TRUE,FALSE,TRUE,1,0,1
-1,-0.68174559,FALSE,FALSE,TRUE,0,1,0
1,0.28991201,TRUE,TRUE,TRUE,0,0,0
1,-0.88606651,TRUE,FALSE,TRUE,1,0,1
-1,-0.97007126,FALSE,FALSE,TRUE,0,1,0
1,-1.0934958,TRUE,FALSE,TRUE,1,0,1
1,-0.81629138,TRUE,FALSE,TRUE,1,0,1
1,0.39881033,TRUE,TRUE,TRUE,0,0,0
1,-0.41565009,TRUE,FALSE,TRUE,1,0,1
1,0.20093063,TRUE,TRUE,TRUE,0,0,0
1,-0.69158168,TRUE,FALSE,TRUE,1,0,1
1,-0.86658485,TRUE,FALSE,TRUE,1,0,1
1,-0.86700101,TRUE,FALSE,TRUE,1,0,1
1,-0.63277581,TRUE,FALSE,TRUE,1,0,1
1,-0.70402589,TRUE,FALSE,TRUE,1,0,1
1,-0.61340046,TRUE,FALSE,TRUE,1,0,1
-1,0.42032386,FALSE,TRUE,TRUE,0,0,1
-1,-0.75997163,FALSE,FALSE,TRUE,0,1,0
1,0.088751345,TRUE,TRUE,TRUE,0,0,0
1,0.2573336,TRUE,TRUE,TRUE,0,0,0
1,-1.6278026,TRUE,FALSE,TRUE,1,0,1
1,0.65316478,TRUE,TRUE,TRUE,0,0,0
1,-0.80829017,TRUE,FALSE,TRUE,1,0,1
1,0.53641016,TRUE,TRUE,TRUE,0,0,0
1,-0.32080247,TRUE,FALSE,TRUE,1,0,1
1,-0.063702544,TRUE,FALSE,TRUE,1,0,1
1,-1.4399805,TRUE,FALSE,TRUE,1,0,1
1,1.0459783,TRUE,TRUE,TRUE,0,0,0
-1,-1.4048585,FALSE,FALSE,TRUE,0,1,0
1,-1.5210323,TRUE,FALSE,TRUE,1,0,1
1,-1.1866932,TRUE,FALSE,TRUE,1,0,1
1,0.17810651,TRUE,TRUE,TRUE,0,0,0
1,-0.3200164,TRUE,FALSE,TRUE,1,0,1
1,-1.6762861,TRUE,FALSE,TRUE,1,0,1
1,-0.5903297,TRUE,FALSE,TRUE,1,0,1
1,-1.5641701,TRUE,FALSE,TRUE,1,0,1
1,-1.5316925,TRUE,FALSE,TRUE,1,0,1
-1,-1.2132274,FALSE,FALSE,TRUE,0,1,0
1,-1.2556783,TRUE,FALSE,TRUE,1,0,1
-1,0.23138266,FALSE,TRUE,TRUE,0,0,1
1,-0.73162438,TRUE,FALSE,TRUE,1,0,1
-1,-1.1037378,FALSE,FALSE,TRUE,0,1,0
1,0.57441859,TRUE,TRUE,TRUE,0,0,0
1,0.050050159,TRUE,TRUE,TRUE,0,0,0
1,1.181617,TRUE,TRUE,TRUE,0,0,0
1,-1.1701775,TRUE,FALSE,TRUE,1,0,1
1,-0.53781672,TRUE,FALSE,TRUE,1,0,1
1,-1.3590076,TRUE,FALSE,TRUE,1,0,1
1,-0.14723578,TRUE,FALSE,TRUE,1,0,1
1,0.35731108,TRUE,TRUE,TRUE,0,0,0
1,-1.5000165,TRUE,FALSE,TRUE,1,0,1
-1,-0.28496365,FALSE,FALSE,TRUE,0,1,0
1,0.9037417,TRUE,TRUE,TRUE,0,0,0
-1,-0.5050432,FALSE,FALSE,TRUE,0,1,0
1,-1.4332707,TRUE,FALSE,TRUE,1,0,1
-1,0.63799884,FALSE,TRUE,TRUE,0,0,1
1,-0.87801941,TRUE,FALSE,TRUE,1,0,1
-1,-0.6334857,FALSE,FALSE,TRUE,0,1,0
-1,0.54179095,FALSE,TRUE,TRUE,0,0,1
1,-0.45998052,TRUE,FALSE,TRUE,1,0,1
1,0.065996432,TRUE,TRUE,TRUE,0,0,0
-1,-1.4041688,FALSE,FALSE,TRUE,0,1,0
-1,0.56303136,FALSE,TRUE,TRUE,0,0,1
1,-0.55569332,TRUE,FALSE,TRUE,1,0,1
1,0.14612461,TRUE,TRUE,TRUE,0,0,0
1,-0.74470333,TRUE,FALSE,TRUE,1,0,1
-1,-0.95528565,FALSE,FALSE,TRUE,0,1,0
-1,0.4456239,FALSE,TRUE,TRUE,0,0,1
1,-0.18806132,TRUE,FALSE,TRUE,1,0,1
1,-0.89106218,TRUE,FALSE,TRUE,1,0,1
1,-1.2250936,TRUE,FALSE,TRUE,1,0,1
1,0.63598269,TRUE,TRUE,TRUE,0,0,0
1,-0.20669052,TRUE,FALSE,TRUE,1,0,1
-1,0.17662177,FALSE,TRUE,TRUE,0,0,1
-1,1.0077079,FALSE,TRUE,TRUE,0,0,1
1,-0.22044177,TRUE,FALSE,TRUE,1,0,1
-1,-1.6333811,FALSE,FALSE,TRUE,0,1,0
1,-0.95314012,TRUE,FALSE,TRUE,1,0,1
1,1.1018731,TRUE,TRUE,TRUE,0,0,0
1,-0.090652378,TRUE,FALSE,TRUE,1,0,1
1,0.067527399,TRUE,TRUE,TRUE,0,0,0
1,-1.0827254,TRUE,FALSE,TRUE,1,0,1
1,-0.35036444,TRUE,FALSE,TRUE,1,0,1
-1,0.072475533,FALSE,TRUE,TRUE,0,0,1
-1,-1.6079098,FALSE,FALSE,TRUE,0,1,0
-1,-0.4913358,FALSE,FALSE,TRUE,0,1,0
1,-1.7327524,TRUE,FALSE,TRUE,1,0,1
-1,0.72451453,FALSE,TRUE,TRUE,0,0,1
1,0.63044788,TRUE,TRUE,TRUE,0,0,0
1,-0.98445182,TRUE,FALSE,TRUE,1,0,1
1,0.37820412,TRUE,TRUE,TRUE,0,0,0
1,-1.5139992,TRUE,FALSE,TRUE,1,0,1
1,1.1246745,TRUE,TRUE,TRUE,0,0,0
1,0.58842513,TRUE,TRUE,TRUE,0,0,0
-1,0.44595824,FALSE,TRUE,TRUE,0,0,1
1,-0.6330793,TRUE,FALSE,TRUE,1,0,1
1,-0.74081333,TRUE,FALSE,TRUE,1,0,1
1,-1.0524832,TRUE,FALSE,TRUE,1,0,1
1,-0.14169207,TRUE,FALSE,TRUE,1,0,1
1,-0.89993258,TRUE,FALSE,TRUE,1,0,1
1,-3.2276737,TRUE,FALSE,TRUE,1,0,1
-1,-0.53254228,FALSE,FALSE,TRUE,0,1,0
-1,-0.27332852,FALSE,FALSE,TRUE,0,1,0
1,-1.255886,TRUE,FALSE,TRUE,1,0,1
1,-0.79725467,TRUE,FALSE,TRUE,1,0,1
1,-0.22136094,TRUE,FALSE,TRUE,1,0,1
1,1.3955899,TRUE,TRUE,TRUE,0,0,0
-1,0.05671233,FALSE,TRUE,TRUE,0,0,1
1,1.0218511,TRUE,TRUE,TRUE,0,0,0
1,-0.21163147,TRUE,FALSE,TRUE,1,0,1
1,0.97889514,TRUE,TRUE,TRUE,0,0,0
-1,0.398612,FALSE,TRUE,TRUE,0,0,1
1,-0.84180696,TRUE,FALSE,TRUE,1,0,1
-1,0.1265388,FALSE,TRUE,TRUE,0,0,1
1,-1.3987894,TRUE,FALSE,TRUE,1,0,1
1,-1.3658917,TRUE,FALSE,TRUE,1,0,1
1,-0.85096365,TRUE,FALSE,TRUE,1,0,1
1,1.0564677,TRUE,TRUE,TRUE,0,0,0
1,-0.69774446,TRUE,FALSE,TRUE,1,0,1
-1,-0.35835225,FALSE,FALSE,TRUE,0,1,0
1,0.091797758,TRUE,TRUE,TRUE,0,0,0
1,-0.15348941,TRUE,FALSE,TRUE,1,0,1
-1,-1.3018856,FALSE,FALSE,TRUE,0,1,0
1,0.38170338,TRUE,TRUE,TRUE,0,0,0
1,-0.03536171,TRUE,FALSE,TRUE,1,0,1
1,0.23587735,TRUE,TRUE,TRUE,0,0,0
1,0.30474244,TRUE,TRUE,TRUE,0,0,0
-1,-0.11945552,FALSE,FALSE,TRUE,0,1,0
1,-0.77865579,TRUE,FALSE,TRUE,1,0,1
1,-1.2585325,TRUE,FALSE,TRUE,1,0,1
1,-0.94237687,TRUE,FALSE,TRUE,1,0,1
1,-0.54604797,TRUE,FALSE,TRUE,1,0,1
1,-0.35944789,TRUE,FALSE,TRUE,1,0,1
1,-1.0090917,TRUE,FALSE,TRUE,1,0,1
1,-0.54051172,TRUE,FALSE,TRUE,1,0,1
1,-0.71614988,TRUE,FALSE,TRUE,1,0,1
1,1.0137891,TRUE,TRUE,TRUE,0,0,0
-1,-0.48025385,FALSE,FALSE,TRUE,0,1,0
1,-0.19486741,TRUE,FALSE,TRUE,1,0,1
1,-1.6062436,TRUE,FALSE,TRUE,1,0,1
1,-1.4884726,TRUE,FALSE,TRUE,1,0,1
1,-1.2217167,TRUE,FALSE,TRUE,1,0,1
1,-1.2881736,TRUE,FALSE,TRUE,1,0,1
-1,-0.17812138,FALSE,FALSE,TRUE,0,1,0
-1,-1.575385,FALSE,FALSE,TRUE,0,1,0
-1,0.20762668,FALSE,TRUE,TRUE,0,0,1
-1,0.80232204,FALSE,TRUE,TRUE,0,0,1
1,-0.28463902,TRUE,FALSE,TRUE,1,0,1
1,-1.2938234,TRUE,FALSE,TRUE,1,0,1
1,-1.0425229,TRUE,FALSE,TRUE,1,0,1
1,-0.98341278,TRUE,FALSE,TRUE,1,0,1
1,-1.8060947,TRUE,FALSE,TRUE,1,0,1
1,-1.2056194,TRUE,FALSE,TRUE,1,0,1
-1,0.9349427,FALSE,TRUE,TRUE,0,0,1
-1,-0.31353377,FALSE,FALSE,TRUE,0,1,0
1,0.47514321,TRUE,TRUE,TRUE,0,0,0
-1,0.086072982,FALSE,TRUE,TRUE,0,0,1
-1,-1.6871642,FALSE,FALSE,TRUE,0,1,0
-1,-3.1079576,FALSE,FALSE,TRUE,0,1,0
1,-0.66404919,TRUE,FALSE,TRUE,1,0,1
1,-0.02876511,TRUE,FALSE,TRUE,1,0,1
1,0.76654732,TRUE,TRUE,TRUE,0,0,0
-1,-1.0422612,FALSE,FALSE,TRUE,0,1,0
1,0.047284464,TRUE,TRUE,TRUE,0,0,0
-1,-0.72566117,FALSE,FALSE,TRUE,0,1,0
1,-1.221653,TRUE,FALSE,TRUE,1,0,1
-1,-0.55966695,FALSE,FALSE,TRUE,0,1,0
1,0.36968668,TRUE,TRUE,TRUE,0,0,0
-1,-0.23916994,FALSE,FALSE,TRUE,0,1,0
1,0.88299858,TRUE,TRUE,TRUE,0,0,0
-1,0.55065438,FALSE,TRUE,TRUE,0,0,1
-1,1.5537089,FALSE,TRUE,TRUE,0,0,1
1,0.040501116,TRUE,TRUE,TRUE,0,0,0
1,-0.40702775,TRUE,FALSE,TRUE,1,0,1
-1,0.6441402,FALSE,TRUE,TRUE,0,0,1
1,0.45321464,TRUE,TRUE,TRUE,0,0,0
1,-0.74005039,TRUE,FALSE,TRUE,1,0,1
1,-1.2301287,TRUE,FALSE,TRUE,1,0,1
-1,-0.059087684,FALSE,FALSE,TRUE,0,1,0
1,-1.3974233,TRUE,FALSE,TRUE,1,0,1
1,-0.56148697,TRUE,FALSE,TRUE,1,0,1
-1,-0.86094161,FALSE,FALSE,TRUE,0,1,0
1,0.96033351,TRUE,TRUE,TRUE,0,0,0
1,-0.85457985,TRUE,FALSE,TRUE,1,0,1
1,-1.5876746,TRUE,FALSE,TRUE,1,0,1
1,-0.54218989,TRUE,FALSE,TRUE,1,0,1
-1,-0.19814384,FALSE,FALSE,TRUE,0,1,0
-1,0.53261041,FALSE,TRUE,TRUE,0,0,1
-1,-0.28506643,FALSE,FALSE,TRUE,0,1,0
-1,-1.116391,FALSE,FALSE,TRUE,0,1,0
-1,-0.64084047,FALSE,FALSE,TRUE,0,1,0
1,-1.0443682,TRUE,FALSE,TRUE,1,0,1
1,-0.82120811,TRUE,FALSE,TRUE,1,0,1
1,0.092415971,TRUE,TRUE,TRUE,0,0,0
-1,-0.6877403,FALSE,FALSE,TRUE,0,1,0
-1,0.26453197,FALSE,TRUE,TRUE,0,0,1
1,0.58305655,TRUE,TRUE,TRUE,0,0,0
1,-0.50300995,TRUE,FALSE,TRUE,1,0,1
1,-0.89731122,TRUE,FALSE,TRUE,1,0,1
1,-1.3144382,TRUE,FALSE,TRUE,1,0,1
1,-1.1497138,TRUE,FALSE,TRUE,1,0,1
1,-1.0705127,TRUE,FALSE,TRUE,1,0,1
1,0.63015835,TRUE,TRUE,TRUE,0,0,0
1,0.88076382,TRUE,TRUE,TRUE,0,0,0
-1,-0.83861702,FALSE,FALSE,TRUE,0,1,0
1,-0.74890342,TRUE,FALSE,TRUE,1,0,1
1,-1.1009306,TRUE,FALSE,TRUE,1,0,1
1,-0.041042195,TRUE,FALSE,TRUE,1,0,1
1,-1.6237461,TRUE,FALSE,TRUE,1,0,1
-1,0.002887609,FALSE,TRUE,TRUE,0,0,1
1,1.1986866,TRUE,TRUE,TRUE,0,0,0
-1,0.04064208,FALSE,TRUE,TRUE,0,0,1
1,-0.65271793,TRUE,FALSE,TRUE,1,0,1
1,0.003643552,TRUE,TRUE,TRUE,0,0,0
1,-1.1328395,TRUE,FALSE,TRUE,1,0,1
-1,-0.56472668,FALSE,FALSE,TRUE,0,1,0
1,-0.95927629,TRUE,FALSE,TRUE,1,0,1
-1,0.25466539,FALSE,TRUE,TRUE,0,0,1
1,0.11221246,TRUE,TRUE,TRUE,0,0,0
1,-0.39472915,TRUE,FALSE,TRUE,1,0,1
1,-0.13389302,TRUE,FALSE,TRUE,1,0,1
-1,0.81400494,FALSE,TRUE,TRUE,0,0,1
-1,0.51131865,FALSE,TRUE,TRUE,0,0,1
1,-1.8164026,TRUE,FALSE,TRUE,1,0,1
-1,0.058841314,FALSE,TRUE,TRUE,0,0,1
1,-1.3186113,TRUE,FALSE,TRUE,1,0,1
1,-0.2073653,TRUE,FALSE,TRUE,1,0,1
1,-0.25753269,TRUE,FALSE,TRUE,1,0,1
1,0.62864098,TRUE,TRUE,TRUE,0,0,0
1,1.2034245,TRUE,TRUE,TRUE,0,0,0
1,-1.641951,TRUE,FALSE,TRUE,1,0,1
1,-0.88549519,TRUE,FALSE,TRUE,1,0,1
1,0.28682099,TRUE,TRUE,TRUE,0,0,0
1,-0.48098797,TRUE,FALSE,TRUE,1,0,1
-1,-0.09113974,FALSE,FALSE,TRUE,0,1,0
1,-1.5150392,TRUE,FALSE,TRUE,1,0,1
1,0.47354318,TRUE,TRUE,TRUE,0,0,0
1,-1.0943331,TRUE,FALSE,TRUE,1,0,1
1,0.32009585,TRUE,TRUE,TRUE,0,0,0
1,-0.39304274,TRUE,FALSE,TRUE,1,0,1
1,-0.41023003,TRUE,FALSE,TRUE,1,0,1
1,-1.073161,TRUE,FALSE,TRUE,1,0,1
1,-0.77432192,TRUE,FALSE,TRUE,1,0,1
-1,-1.5860592,FALSE,FALSE,TRUE,0,1,0
-1,-0.21587151,FALSE,FALSE,TRUE,0,1,0
1,0.059907347,TRUE,TRUE,TRUE,0,0,0
-1,0.92822517,FALSE,TRUE,TRUE,0,0,1
1,-0.96688492,TRUE,FALSE,TRUE,1,0,1
1,-1.1630043,TRUE,FALSE,TRUE,1,0,1
1,-1.6166349,TRUE,FALSE,TRUE,1,0,1
1,0.47076404,TRUE,TRUE,TRUE,0,0,0
1,-0.34299816,TRUE,FALSE,TRUE,1,0,1
1,0.15043838,TRUE,TRUE,TRUE,0,0,0
1,0.25810472,TRUE,TRUE,TRUE,0,0,0
1,0.08351457,TRUE,TRUE,TRUE,0,0,0
1,-0.021895441,TRUE,FALSE,TRUE,1,0,1
1,-0.008323031,TRUE,FALSE,TRUE,1,0,1
1,-0.89488541,TRUE,FALSE,TRUE,1,0,1
1,-1.6752106,TRUE,FALSE,TRUE,1,0,1
1,0.40165738,TRUE,TRUE,TRUE,0,0,0
1,-0.75244881,TRUE,FALSE,TRUE,1,0,1
-1,-1.0119023,FALSE,FALSE,TRUE,0,1,0
1,-0.024748443,TRUE,FALSE,TRUE,1,0,1
-1,-1.0020221,FALSE,FALSE,TRUE,0,1,0
-1,0.83983787,FALSE,TRUE,TRUE,0,0,1
1,0.83665268,TRUE,TRUE,TRUE,0,0,0
1,-0.18816059,TRUE,FALSE,TRUE,1,0,1
1,0.59095828,TRUE,TRUE,TRUE,0,0,0
1,-1.2426026,TRUE,FALSE,TRUE,1,0,1
-1,0.54902026,FALSE,TRUE,TRUE,0,0,1
1,-0.77661764,TRUE,FALSE,TRUE,1,0,1
1,-0.98601066,TRUE,FALSE,TRUE,1,0,1
1,-1.2437047,TRUE,FALSE,TRUE,1,0,1
1,-0.21256198,TRUE,FALSE,TRUE,1,0,1
1,-0.72822565,TRUE,FALSE,TRUE,1,0,1
1,-0.92313174,TRUE,FALSE,TRUE,1,0,1
1,-0.015330547,TRUE,FALSE,TRUE,1,0,1
1,-1.0938405,TRUE,FALSE,TRUE,1,0,1
1,0.79010166,TRUE,TRUE,TRUE,0,0,0
-1,0.44112844,FALSE,TRUE,TRUE,0,0,1
-1,-0.19629703,FALSE,FALSE,TRUE,0,1,0
1,-0.9829952,TRUE,FALSE,TRUE,1,0,1
1,-1.6032817,TRUE,FALSE,TRUE,1,0,1
1,-0.98595025,TRUE,FALSE,TRUE,1,0,1
1,0.56703751,TRUE,TRUE,TRUE,0,0,0
1,-1.6277398,TRUE,FALSE,TRUE,1,0,1
1,-1.2228622,TRUE,FALSE,TRUE,1,0,1
1,-0.31814363,TRUE,FALSE,TRUE,1,0,1
-1,-0.77224873,FALSE,FALSE,TRUE,0,1,0
1,-1.0315213,TRUE,FALSE,TRUE,1,0,1
-1,-0.80573649,FALSE,FALSE,TRUE,0,1,0
1,0.50181506,TRUE,TRUE,TRUE,0,0,0
-1,-0.48986049,FALSE,FALSE,TRUE,0,1,0
1,0.80367658,TRUE,TRUE,TRUE,0,0,0
1,-0.9821131,TRUE,FALSE,TRUE,1,0,1
1,-1.3089464,TRUE,FALSE,TRUE,1,0,1
1,-0.82136557,TRUE,FALSE,TRUE,1,0,1
1,-0.14194242,TRUE,FALSE,TRUE,1,0,1
-1,-0.61169916,FALSE,FALSE,TRUE,0,1,0
1,1.1495703,TRUE,TRUE,TRUE,0,0,0
1,-0.30937397,TRUE,FALSE,TRUE,1,0,1
-1,-0.89858088,FALSE,FALSE,TRUE,0,1,0
-1,-0.074920569,FALSE,FALSE,TRUE,0,1,0
1,-0.86241157,TRUE,FALSE,TRUE,1,0,1
1,-0.8715524,TRUE,FALSE,TRUE,1,0,1
1,-0.32687999,TRUE,FALSE,TRUE,1,0,1
-1,-1.3146998,FALSE,FALSE,TRUE,0,1,0
1,-1.0264301,TRUE,FALSE,TRUE,1,0,1
-1,0.72868764,FALSE,TRUE,TRUE,0,0,1
1,-0.57052255,TRUE,FALSE,TRUE,1,0,1
1,-0.31336506,TRUE,FALSE,TRUE,1,0,1
1,0.91704409,TRUE,TRUE,TRUE,0,0,0
-1,-1.3230156,FALSE,FALSE,TRUE,0,1,0
1,0.067338972,TRUE,TRUE,TRUE,0,0,0
1,1.3802012,TRUE,TRUE,TRUE,0,0,0
-1,-0.44875126,FALSE,FALSE,TRUE,0,1,0
-1,-1.1067026,FALSE,FALSE,TRUE,0,1,0
1,-0.094040764,TRUE,FALSE,TRUE,1,0,1
1,1.072946,TRUE,TRUE,TRUE,0,0,0
-1,-0.62756265,FALSE,FALSE,TRUE,0,1,0
1,0.21979437,TRUE,TRUE,TRUE,0,0,0
1,-0.12553343,TRUE,FALSE,TRUE,1,0,1
1,-0.8178615,TRUE,FALSE,TRUE,1,0,1
1,-0.9575474,TRUE,FALSE,TRUE,1,0,1
-1,-0.2032315,FALSE,FALSE,TRUE,0,1,0
1,0.064395452,TRUE,TRUE,TRUE,0,0,0
1,-0.038287658,TRUE,FALSE,TRUE,1,0,1
-1,-0.58049196,FALSE,FALSE,TRUE,0,1,0
1,0.6148696,TRUE,TRUE,TRUE,0,0,0
-1,1.4394948,FALSE,TRUE,TRUE,0,0,1
1,-1.0201484,TRUE,FALSE,TRUE,1,0,1
1,0.46644072,TRUE,TRUE,TRUE,0,0,0
1,-0.027204289,TRUE,FALSE,TRUE,1,0,1
1,-0.74698963,TRUE,FALSE,TRUE,1,0,1
1,-1.0393748,TRUE,FALSE,TRUE,1,0,1
1,0.48224885,TRUE,TRUE,TRUE,0,0,0
1,-0.09387081,TRUE,FALSE,TRUE,1,0,1
1,0.46890866,TRUE,TRUE,TRUE,0,0,0
1,-1.3471953,TRUE,FALSE,TRUE,1,0,1
1,0.54200671,TRUE,TRUE,TRUE,0,0,0
1,-0.99124184,TRUE,FALSE,TRUE,1,0,1
-1,-1.4455694,FALSE,FALSE,TRUE,0,1,0
1,-0.22659046,TRUE,FALSE,TRUE,1,0,1
1,-1.497364,TRUE,FALSE,TRUE,1,0,1
-1,-0.22549688,FALSE,FALSE,TRUE,0,1,0
1,-1.1270951,TRUE,FALSE,TRUE,1,0,1
1,0.77237517,TRUE,TRUE,TRUE,0,0,0
1,-0.930867,TRUE,FALSE,TRUE,1,0,1
-1,1.583399,FALSE,TRUE,TRUE,0,0,1
-1,1.0269913,FALSE,TRUE,TRUE,0,0,1
-1,0.65382714,FALSE,TRUE,TRUE,0,0,1
1,-1.0950023,TRUE,FALSE,TRUE,1,0,1
1,-0.13669582,TRUE,FALSE,TRUE,1,0,1
1,-1.8105298,TRUE,FALSE,TRUE,1,0,1
1,-0.11418087,TRUE,FALSE,TRUE,1,0,1
-1,0.58276303,FALSE,TRUE,TRUE,0,0,1
1,-1.5514094,TRUE,FALSE,TRUE,1,0,1
1,-1.3785194,TRUE,FALSE,TRUE,1,0,1
-1,0.41683092,FALSE,TRUE,TRUE,0,0,1
1,-1.016601,TRUE,FALSE,TRUE,1,0,1
-1,-0.16275825,FALSE,FALSE,TRUE,0,1,0
-1,-1.085557,FALSE,FALSE,TRUE,0,1,0
-1,0.6829414,FALSE,TRUE,TRUE,0,0,1
1,-1.3119954,TRUE,FALSE,TRUE,1,0,1
1,0.97118699,TRUE,TRUE,TRUE,0,0,0
1,-1.3703562,TRUE,FALSE,TRUE,1,0,1
1,-0.18282329,TRUE,FALSE,TRUE,1,0,1
1,0.61675693,TRUE,TRUE,TRUE,0,0,0
-1,0.77410622,FALSE,TRUE,TRUE,0,0,1
-1,-1.6314028,FALSE,FALSE,TRUE,0,1,0
