actual,assigned
-1.0,-0.15627117
1.0,1.0343745
1.0,0.82937566
1.0,0.97931506
1.0,0.88697305
1.0,0.85446622
1.0,0.92580941
-1.0,1.0512209
-1.0,0.50860005
1.0,1.014767
1.0,0.76936761
-1.0,1.0772956
1.0,0.85242576
-1.0,0.94435129
1.0,0.3699575
1.0,0.99721877
-1.0,0.8153638
-1.0,1.0516144
1.0,0.17234625
1.0,0.97995009
-1.0,0.97830886
-1.0,0.98066233
1.0,0.84309017
1.0,0.71537815
1.0,0.77291461
1.0,0.9729004
1.0,-0.51587925
1.0,0.94788535
1.0,0.98965004
1.0,1.0084077
1.0,1.0466581
1.0,0.8957236
1.0,0.98549969
-1.0,1.0862775
1.0,0.72640919
1.0,0.99129473
-1.0,1.0368418
1.0,0.966573
1.0,1.036283
1.0,0.993645
-1.0,0.41821159
1.0,0.98774684
-1.0,0.99756855
1.0,0.55396224
1.0,0.56208545
-1.0,0.69484446
1.0,0.89904984
1.0,0.97389193
-1.0,0.54312694
1.0,0.98443944
1.0,0.72434716
1.0,0.68874332
1.0,0.96571035
1.0,0.9981552
1.0,0.94973573
-1.0,1.0440812
1.0,1.0902487
1.0,0.9816074
1.0,1.0379333
-1.0,0.99280769
1.0,0.8642646
1.0,1.0436636
1.0,1.1733513
1.0,1.0337601
-1.0,1.0235081
1.0,1.0512825
1.0,0.98619521
1.0,0.89676132
1.0,1.0306399
1.0,1.2141575
-1.0,0.85684021
1.0,0.98064365
-1.0,1.0415575
1.0,0.90210539
1.0,1.0447791
1.0,1.0064236
1.0,1.0420455
1.0,0.98902476
1.0,1.0721598
1.0,0.93958129
1.0,0.52253354
1.0,1.0938952
-1.0,1.0043756
-1.0,1.0377788
-1.0,1.0370211
1.0,1.0453419
1.0,0.55930718
1.0,1.0150952
1.0,0.71538243
-1.0,0.75550336
1.0,1.0652557
1.0,1.0397402
-1.0,0.96656483
1.0,0.47134475
-1.0,1.027716
-1.0,1.0882432
1.0,0.75030331
1.0,1.099778
1.0,1.0501167
-1.0,0.93302664
-1.0,0.82203961
1.0,0.84994745
-1.0,0.93477843
1.0,0.98111127
1.0,1.0285474
1.0,1.0618234
1.0,0.63090862
1.0,0.93174582
1.0,1.1340549
-1.0,0.65898735
1.0,1.0217101
1.0,1.0348649
1.0,0.95298687
1.0,0.9916421
1.0,0.9383118
1.0,0.84287028
-1.0,0.98956916
1.0,1.0714506
1.0,-0.2343722
1.0,0.90339899
1.0,0.74258763
1.0,0.90173343
1.0,0.67622389
-1.0,0.95758752
1.0,1.0525341
1.0,0.99530401
1.0,0.17933279
1.0,0.94847427
-1.0,1.0412041
1.0,1.0060329
1.0,1.0358138
1.0,0.74407053
1.0,0.85512424
1.0,0.9458197
-1.0,1.0027497
1.0,0.91619453
1.0,0.91930017
1.0,0.84576197
1.0,1.0147857
1.0,0.94432103
-1.0,0.77127359
-1.0,1.0364738
-1.0,0.78530661
1.0,1.1346417
1.0,0.94118469
-1.0,0.98491385
1.0,1.0384633
-1.0,0.97919638
-1.0,0.5703469
1.0,0.67783642
-1.0,1.0491711
1.0,0.86599747
1.0,0.89227269
1.0,1.0645733
1.0,1.0230766
1.0,0.88100852
1.0,1.1311144
-1.0,-0.45269488
-1.0,1.0517836
1.0,1.0126471
1.0,0.88332896
1.0,0.078319299
1.0,1.0691073
1.0,0.63622812
1.0,1.1106177
-1.0,1.0416156
1.0,0.075072799
1.0,0.63803948
1.0,1.0331623
1.0,0.99756815
1.0,0.4592531
1.0,1.0146
-1.0,1.0105365
-1.0,0.89950969
1.0,0.75383887
1.0,0.97766295
1.0,0.96836478
1.0,0.99130066
1.0,1.0329658
1.0,1.0409948
1.0,-0.79725394
1.0,0.93514502
1.0,0.86343024
1.0,0.91109811
-1.0,0.6767831
1.0,0.020505805
1.0,-0.96015439
1.0,0.98479476
-1.0,0.89610509
-1.0,1.0650801
1.0,0.91639898
1.0,0.73033046
1.0,1.0279982
1.0,1.0197616
1.0,1.0917799
-1.0,1.0466843
1.0,1.0624323
1.0,0.84070105
1.0,-1.1004043
-1.0,1.0281856
-1.0,-0.98932586
-1.0,0.69766946
-1.0,0.43861918
1.0,1.0115077
1.0,1.0291743
-1.0,0.75052631
-1.0,0.99994134
1.0,1.043493
-1.0,0.9495407
1.0,0.35638937
1.0,0.79024551
1.0,1.0440198
1.0,0.97066149
1.0,1.0028454
1.0,0.93844874
1.0,0.76116116
1.0,0.98100121
1.0,0.95019239
-1.0,0.98844045
-1.0,1.0578255
1.0,0.98132314
1.0,1.096085
1.0,0.81793785
-1.0,0.19881848
1.0,0.71391458
1.0,0.92452931
1.0,1.0032749
1.0,1.0335314
1.0,0.97621581
-1.0,1.036641
1.0,0.41605005
1.0,1.0361128
1.0,1.0438261
1.0,-0.66980613
-1.0,0.89651179
1.0,0.62737499
1.0,0.89218882
1.0,1.0322713
1.0,0.67405725
-1.0,0.72051189
-1.0,0.94133836
-1.0,0.98427556
1.0,1.0275025
1.0,1.0031241
1.0,0.81440004
1.0,1.1059601
1.0,0.98582516
1.0,0.94625343
-1.0,1.0620271
1.0,0.95735155
1.0,-1.8783609
-1.0,1.011728
1.0,0.79259178
1.0,1.0337644
1.0,0.9934959
1.0,1.0877367
1.0,0.77363625
-1.0,1.0319063
1.0,0.77627397
1.0,1.0315719
1.0,0.31608655
-1.0,0.97868125
1.0,1.0467398
1.0,1.0436608
-1.0,1.0185942
-1.0,1.071575
1.0,0.90908795
1.0,0.99884525
1.0,0.98616313
1.0,0.96173612
1.0,0.7439619
-1.0,0.81164676
1.0,0.8720367
1.0,0.48620169
1.0,1.6785306
1.0,0.3217202
1.0,0.96401919
1.0,0.67288562
1.0,1.0311229
1.0,0.89439847
1.0,0.83024051
1.0,0.93677735
-1.0,1.0998101
-1.0,0.72462454
1.0,0.95183383
1.0,0.84708739
-1.0,1.0435559
1.0,0.96711716
1.0,1.0409839
-1.0,1.0851348
1.0,0.97546258
1.0,-0.12725783
1.0,0.87967398
-1.0,-1.3464623
-1.0,1.0247024
1.0,0.81403149
1.0,0.95083465
1.0,0.92497912
-1.0,1.1012933
-1.0,0.79918065
1.0,0.059716444
1.0,1.0583494
-1.0,0.94806941
-1.0,0.87400214
-1.0,0.97518483
1.0,0.90666807
1.0,1.0328793
1.0,0.86358685
1.0,-0.1349072
1.0,0.99418358
1.0,0.7355008
1.0,1.0157778
1.0,0.94594396
1.0,1.0177747
1.0,1.0158507
1.0,0.90609869
-1.0,-0.9872844
1.0,1.0173394
1.0,0.9469442
-1.0,1.012499
1.0,0.97591422
1.0,1.0314036
-1.0,0.99295482
1.0,1.107713
-1.0,0.49826927
-1.0,0.95651043
1.0,0.96037327
1.0,0.50135996
-1.0,0.041598683
-1.0,1.0218921
-1.0,1.0207739
1.0,1.0579223
-1.0,0.81101711
1.0,0.96385476
-1.0,0.97428643
1.0,0.046658976
1.0,-0.23479984
1.0,1.0606465
1.0,1.024165
-1.0,-0.18118517
1.0,1.0154511
1.0,-1.2709799
1.0,0.48798835
1.0,1.1485435
1.0,0.96024987
1.0,0.9575861
1.0,1.0805737
-1.0,0.98760215
-1.0,-0.9596705
1.0,0.21727718
1.0,1.0109706
1.0,1.0181604
-1.0,0.33040521
-1.0,1.1042234
1.0,1.0719984
1.0,1.0042921
-1.0,0.97229378
1.0,0.90562673
1.0,1.0214109
-1.0,0.78166143
1.0,0.34014448
-1.0,1.0162944
1.0,-0.59824688
1.0,0.92557736
1.0,0.98299596
1.0,0.95939584
1.0,1.0244069
1.0,1.039275
1.0,1.0230143
1.0,0.63503284
-1.0,1.0131868
1.0,0.97431322
1.0,0.76405342
1.0,1.0032071
1.0,1.0175024
-1.0,0.17335674
-1.0,0.68096076
1.0,0.57843427
1.0,0.97240414
1.0,1.0258718
-1.0,-0.48752687
1.0,0.80308
-1.0,1.0530258
1.0,0.70790773
1.0,-1.778255
-1.0,0.97389124
1.0,1.0635268
1.0,0.82485252
1.0,1.0232497
1.0,0.53413043
1.0,0.84139317
1.0,0.27693808
1.0,-0.52037509
-1.0,0.72935475
1.0,0.57766486
1.0,1.1248089
1.0,0.85624494
1.0,0.91777748
1.0,0.94718607
1.0,0.3169875
1.0,0.78792867
1.0,0.93920845
1.0,0.43193174
1.0,0.97262847
1.0,0.98871893
-1.0,0.86890204
1.0,1.0472926
1.0,1.0473703
1.0,1.0693064
-1.0,1.0323997
-1.0,1.052391
1.0,0.88712565
-1.0,0.77900133
1.0,-0.58752612
1.0,1.0684903
-1.0,1.0600544
1.0,1.0858529
-1.0,-0.42339665
1.0,1.0089222
1.0,0.84907399
-1.0,1.0552681
1.0,0.7239024
1.0,0.93705214
1.0,0.93726625
1.0,0.98025702
1.0,1.0384645
-1.0,0.56588478
1.0,-1.1360959
-1.0,1.0230693
1.0,0.99542081
1.0,0.94752396
1.0,0.98634331
1.0,-0.27072792
1.0,1.0072543
1.0,1.037513
-1.0,-0.32243776
1.0,0.97316572
-1.0,0.60072496
-1.0,0.85900051
1.0,0.35579156
1.0,0.38875415
-1.0,1.0641242
1.0,0.97500518
-1.0,0.99307077
-1.0,0.70111265
1.0,1.0429539
-1.0,0.88606366
-1.0,1.0408286
1.0,1.0406166
1.0,0.45343403
-1.0,0.87562673
1.0,1.0123473
1.0,1.0166141
1.0,0.94853811
1.0,0.98852471
-1.0,0.79326278
-1.0,0.53663009
-1.0,0.4793424
1.0,1.0484551
1.0,1.0343868
1.0,1.0663723
1.0,1.0688974
1.0,0.70262721
1.0,0.63917668
1.0,1.0362345
-1.0,1.0745856
1.0,1.1379214
1.0,0.99851059
-1.0,1.0640234
1.0,0.94542169
1.0,1.0355309
1.0,0.93176672
1.0,0.52827179
1.0,0.95047754
-1.0,0.74040952
1.0,0.93454009
1.0,-0.028356526
1.0,0.16081693
1.0,1.0765552
1.0,0.92391327
1.0,1.2050978
1.0,1.0659955
-1.0,0.81753338
-1.0,1.0273239
-1.0,0.97489063
1.0,0.90934664
-1.0,0.59066537
1.0,0.59016606
1.0,1.0199798
1.0,1.1009352
1.0,1.020111
-1.0,0.98830453
1.0,0.82479132
1.0,0.95358441
1.0,0.66961971
1.0,0.92267464
-1.0,1.0179751
1.0,0.97518635
1.0,0.4889306
-1.0,0.91733936
1.0,0.89759678
1.0,1.0002503
1.0,0.64677399
1.0,1.0026123
1.0,0.92490046
1.0,0.96343889
1.0,0.8504364
1.0,0.80319342
1.0,1.0055308
1.0,0.84233854
1.0,0.94397291
1.0,1.0663142
1.0,0.89695788
1.0,0.94416297
-1.0,0.64083568
1.0,1.0066726
1.0,0.74829942
1.0,1.0026715
-1.0,-0.26425497
1.0,0.48904196
1.0,0.78493783
1.0,0.51551568
-1.0,1.0590404
1.0,0.93105518
-1.0,1.1772099
-1.0,1.0415019
1.0,1.1302672
1.0,0.96256463
-1.0,-0.18689186
1.0,0.93094384
1.0,0.94381344
1.0,0.95559455
1.0,1.0572326
-1.0,1.0125574
1.0,1.0213812
1.0,0.98926247
1.0,1.0313929
-1.0,1.0807415
-1.0,0.78584792
1.0,0.9536171
1.0,0.8300189
1.0,0.89905377
1.0,0.12774228
-1.0,0.93290674
1.0,0.97732393
1.0,0.41636723
1.0,1.0586771
-1.0,0.92532298
-1.0,1.0580395
1.0,0.94749402
1.0,0.94971401
-1.0,0.95775085
1.0,0.78078522
1.0,0.97894127
1.0,1.0014802
1.0,0.9728882
1.0,0.91430658
1.0,0.99539751
1.0,0.91293944
1.0,0.89828533
1.0,1.0109182
1.0,0.71888318
1.0,0.42458727
-1.0,1.0540682
-1.0,1.0253059
1.0,0.99600617
-1.0,0.36895627
1.0,1.0849636
1.0,0.98002432
1.0,1.0898372
1.0,1.0552138
-1.0,1.0330862
-1.0,0.98243306
1.0,1.0086252
1.0,0.89982041
1.0,0.60309272
1.0,1.0160926
1.0,1.0129991
1.0,-0.091960164
1.0,0.64515443
1.0,0.54842518
-1.0,0.91564569
1.0,0.9167275
1.0,0.83834273
1.0,0.99605183
-1.0,0.9726196
-1.0,1.070095
1.0,1.1030682
-1.0,0.97095816
1.0,0.93167502
1.0,0.32254548
1.0,1.0023215
-1.0,0.103607
1.0,0.95645801
1.0,0.98295878
1.0,-1.0878898
1.0,0.54164401
1.0,0.951685
-1.0,0.74980335
1.0,0.99765338
-1.0,0.99409686
1.0,1.0104584
-1.0,0.93263868
-1.0,0.77755419
-1.0,0.8727371
1.0,1.1272554
1.0,0.95883584
1.0,0.99528133
1.0,0.93658197
1.0,0.67372704
1.0,0.87701609
-1.0,1.0117862
1.0,1.0789884
1.0,1.0334241
1.0,0.50746885
-1.0,0.92498092
-1.0,0.85066306
-1.0,0.71932691
1.0,0.93798589
1.0,0.98833985
-1.0,0.79948944
1.0,0.99741038
1.0,1.0496595
1.0,0.9989474
-1.0,0.97495643
1.0,0.33565973
1.0,1.1001099
1.0,1.0507751
1.0,0.97154649
1.0,1.0758128
1.0,0.64877225
1.0,0.98438325
1.0,0.90156497
-1.0,0.85388902
-1.0,1.0081597
1.0,0.71907413
1.0,1.2453867
1.0,0.98441741
1.0,1.0992438
-1.0,0.93534062
1.0,1.0622293
-1.0,0.73017418
1.0,0.58166256
1.0,1.0884149
1.0,0.19129235
-1.0,0.98627651
1.0,1.0696004
1.0,0.97645687
1.0,1.0194728
1.0,-1.169597
1.0,0.45852934
1.0,-0.50797331
-1.0,0.68715207
1.0,1.0836587
1.0,0.98755865
-1.0,1.0019727
-1.0,0.95653362
1.0,0.5930341
1.0,0.88536254
1.0,1.0262519
1.0,1.0335628
1.0,0.99404224
1.0,0.61897402
1.0,1.0678534
1.0,0.86920932
1.0,1.2319403
1.0,0.91372393
1.0,-1.1968861
-1.0,0.93492493
1.0,1.0404906
-1.0,0.93125318
1.0,-0.026633762
-1.0,0.95795349
1.0,1.0214371
1.0,0.80630771
1.0,0.44064048
1.0,1.0559321
1.0,-0.34999766
1.0,1.0080447
1.0,1.0323612
1.0,1.0276844
1.0,1.0130844
1.0,1.0763252
1.0,0.9305132
1.0,1.0478369
-1.0,0.85471236
1.0,-0.27746779
-1.0,0.99873668
1.0,0.9552065
1.0,1.0361645
1.0,0.75299012
-1.0,0.96188193
1.0,0.82408353
1.0,1.0059429
1.0,1.0238235
1.0,-0.11007951
-1.0,0.82528419
1.0,0.69245191
1.0,0.68812671
1.0,0.3851107
-1.0,0.94868949
1.0,0.9795158
-1.0,1.0239277
1.0,1.0431943
-1.0,1.0767142
1.0,-1.2889515
1.0,1.0472854
1.0,0.81185097
-1.0,1.0112772
1.0,0.92300631
-1.0,0.62859865
1.0,0.28497779
1.0,0.2764921
1.0,0.50650467
1.0,-0.79423779
1.0,0.56831869
1.0,1.0324467
-1.0,0.97830209
1.0,1.0425996
1.0,1.0177718
1.0,0.89155108
1.0,1.1001401
1.0,1.1334704
-1.0,0.86402972
1.0,0.76682619
-1.0,0.64109436
1.0,0.90757116
1.0,0.81100771
1.0,0.9876403
1.0,0.76938082
1.0,0.85324692
-1.0,0.36752091
1.0,1.0062063
1.0,0.99735794
-1.0,0.84787122
-1.0,0.65797924
-1.0,0.76062228
1.0,1.0023215
-1.0,0.82970131
1.0,0.94354409
1.0,1.0781153
1.0,1.0874201
1.0,1.0458006
1.0,0.96782002
1.0,0.3701709
1.0,0.81881906
1.0,0.91807551
-1.0,0.70685368
1.0,0.85963132
1.0,0.78396086
1.0,0.97263426
1.0,1.0703167
1.0,1.0083575
1.0,0.97858962
1.0,1.0501854
1.0,1.0686675
1.0,0.94651378
1.0,1.0010336
1.0,1.0160865
-1.0,0.71617304
-1.0,0.95738205
1.0,0.52064322
1.0,1.0503333
1.0,0.93790112
1.0,0.8363738
-1.0,1.0088387
1.0,0.9419349
-1.0,0.86923011
-1.0,1.019329
-1.0,0.42196195
1.0,1.0147382
1.0,-0.51439003
1.0,1.005102
-1.0,0.90726942
1.0,0.62912405
1.0,1.0320321
-1.0,0.61978966
1.0,1.0527581
1.0,1.1215385
1.0,-0.059905609
1.0,0.89260443
-1.0,0.96825596
1.0,0.36888742
1.0,1.004021
-1.0,1.0607741
1.0,1.0049358
-1.0,1.0244453
1.0,1.0907571
1.0,0.86807567
1.0,1.0245984
1.0,0.44280997
-1.0,0.77779609
1.0,1.0246103
-1.0,0.98578087
1.0,0.8897206
-1.0,0.97609546
1.0,1.0155136
1.0,0.99306258
-1.0,1.0464373
1.0,1.0402461
1.0,1.0414322
1.0,0.96925857
1.0,0.96948442
1.0,-0.35948658
-1.0,0.95325422
1.0,1.0415367
-1.0,0.66103333
1.0,0.79623204
1.0,0.98430534
1.0,0.55371648
1.0,1.0162547
-1.0,1.0109461
1.0,1.0318833
-1.0,1.2254776
1.0,1.0382056
-1.0,1.0769134
-1.0,0.95749772
1.0,0.76301473
-1.0,0.94712557
-1.0,1.0627337
1.0,0.99306883
-1.0,0.85793585
-1.0,0.98079337
1.0,1.017401
1.0,0.98625362
1.0,1.0388855
-1.0,0.89771214
1.0,0.64513022
-1.0,0.87048009
-1.0,0.86286378
1.0,0.99880213
-1.0,0.62022076
1.0,0.51571937
-1.0,0.91506709
1.0,0.995296
1.0,0.94401365
1.0,-0.93547527
-1.0,1.015641
1.0,1.0777416
1.0,1.1205221
-1.0,0.98279425
-1.0,0.894452
1.0,0.72063318
1.0,1.0434348
-1.0,0.5512801
1.0,1.0052533
1.0,0.90148185
-1.0,1.0239494
1.0,0.93140303
-1.0,0.55871141
-1.0,0.96695942
1.0,1.0498806
1.0,1.0085514
1.0,0.6715668
1.0,1.0293118
1.0,0.91977435
1.0,1.0806396
1.0,0.96689491
1.0,1.0382838
1.0,1.0148061
1.0,1.0114604
-1.0,0.81439445
1.0,1.0283645
1.0,0.20101418
1.0,0.85459553
1.0,0.58919789
1.0,1.0273103
1.0,0.64827247
1.0,1.046187
1.0,1.0235778
1.0,0.94196829
-1.0,0.73828011
1.0,1.0325459
-1.0,1.0219925
1.0,1.1072903
1.0,1.0271113
-1.0,1.019984
-1.0,1.0327269
1.0,0.77773036
-1.0,0.6976804
1.0,0.92580112
1.0,0.86156085
-1.0,0.87403117
-1.0,0.85005576
1.0,0.82511403
1.0,1.0048454
1.0,1.0403495
1.0,1.032576
1.0,0.94139221
-1.0,1.0000573
1.0,0.8190393
-1.0,0.78000974
1.0,1.0534978
-1.0,0.74253115
1.0,0.94670489
-1.0,0.75865076
1.0,0.96509936
1.0,0.97766711
1.0,0.95688675
1.0,1.0879394
-1.0,0.96578758
1.0,1.0065151
1.0,1.0203803
1.0,1.061971
1.0,0.97555023
1.0,0.99013382
1.0,1.0169823
-1.0,0.99516148
1.0,1.0444742
-1.0,0.6612301
-1.0,-0.53770227
-1.0,1.0326426
1.0,0.72242813
1.0,0.98943542
1.0,0.97547368
-1.0,-0.29047006
1.0,1.0877019
1.0,1.0416505
-1.0,1.0846537
-1.0,0.93707063
1.0,1.0909682
-1.0,0.90755123
1.0,0.97582206
1.0,1.017097
-1.0,-0.49197126
-1.0,0.12031629
1.0,1.0891477
-1.0,0.92844753
1.0,0.73216728
-1.0,0.89253145
1.0,0.97308633
-1.0,1.0337707
1.0,1.0295519
-1.0,1.0159578
1.0,0.93433016
1.0,-0.96760161
1.0,0.95751891
-1.0,1.0515877
1.0,0.72453045
1.0,0.85804126
1.0,0.44178109
-1.0,0.88008253
1.0,1.0490145
-1.0,0.96207563
1.0,0.42914466
1.0,0.86383914
-1.0,0.56569819
1.0,1.0587722
1.0,1.0133308
-1.0,1.0280356
1.0,0.98423224
1.0,1.0325368
1.0,1.0057216
1.0,0.56380371
1.0,0.90898684
1.0,0.96422731
1.0,1.0315869
1.0,0.9715577
1.0,0.99172686
1.0,1.052419
1.0,0.83352369
-1.0,-0.10145126
-1.0,0.85720109
1.0,0.94131656
1.0,0.78873662
1.0,0.7983778
1.0,0.78537506
1.0,1.0173242
1.0,-0.60008103
1.0,0.56734597
1.0,0.97339941
1.0,0.88425642
1.0,0.84196019
-1.0,1.0048493
1.0,0.91478294
1.0,0.43485998
1.0,1.0389381
1.0,0.75740118
1.0,0.19104847
1.0,1.0393752
1.0,0.95612476
1.0,1.1833242
-1.0,1.0796946
1.0,1.0958599
-1.0,0.86355312
1.0,1.0618228
-1.0,1.0993943
1.0,1.0367529
1.0,1.0588513
1.0,1.0075161
1.0,0.9149108
1.0,1.0301296
1.0,-0.45696106
1.0,0.00099042223
1.0,0.63128151
1.0,0.81850527
-1.0,1.0037826
1.0,0.96304731
-1.0,0.85149162
1.0,0.92760426
-1.0,1.0713537
1.0,0.9931932
-1.0,0.98117313
-1.0,1.012142
1.0,1.0219041
1.0,0.99110705
-1.0,0.94923768
-1.0,1.0749031
1.0,0.96700465
1.0,1.0665631
1.0,1.0175415
-1.0,0.39086382
-1.0,1.004996
1.0,0.42206891
1.0,0.80640392
1.0,1.0202824
1.0,0.98884957
1.0,0.77408533
-1.0,1.0241551
-1.0,0.91769549
1.0,1.0838561
-1.0,-0.64835524
1.0,0.99063532
1.0,1.0576317
1.0,0.89813277
1.0,0.97436387
1.0,0.95335465
1.0,1.0605462
-1.0,0.6351751
-1.0,0.9780168
-1.0,0.8949173
1.0,0.94373607
-1.0,0.99100228
1.0,1.0887055
1.0,0.94561214
1.0,1.0112524
1.0,0.82386894
1.0,0.66883053
1.0,1.0231892
-1.0,1.0127399
1.0,1.0499132
1.0,1.1816501
1.0,0.80148069
1.0,1.0099814
1.0,1.0186237
1.0,1.0537358
-1.0,1.0867275
-1.0,1.0086761
1.0,0.82300239
1.0,1.0377182
1.0,-0.58356421
1.0,1.0065163
-1.0,0.93711462
1.0,1.2016849
1.0,0.98996673
1.0,0.94240636
-1.0,0.51571975
1.0,0.92767985
-1.0,1.0046729
1.0,-0.035463625
1.0,0.73234202
1.0,0.8549985
1.0,0.99814918
1.0,1.0318759
-1.0,1.107996
1.0,1.1209554
1.0,1.0159777
-1.0,0.96204129
1.0,0.93831641
1.0,1.1126694
1.0,0.88373442
1.0,0.85323746
-1.0,0.55687222
1.0,0.98150596
1.0,0.99818942
1.0,1.0031901
1.0,1.0169576
1.0,0.74010691
1.0,0.78776199
1.0,0.66783245
1.0,0.81533564
1.0,1.1170099
-1.0,1.0924836
1.0,0.97385272
1.0,0.8767606
1.0,1.0005867
1.0,0.93087902
1.0,1.0279615
-1.0,1.0969922
-1.0,0.96486836
-1.0,1.0431201
-1.0,1.0665676
1.0,0.85298016
1.0,0.94813679
1.0,1.0331545
1.0,1.0321348
1.0,1.0247521
1.0,0.94868676
-1.0,-1.4247062
-1.0,1.0193326
1.0,1.0107942
-1.0,0.95272556
-1.0,0.57097717
-1.0,0.93214973
1.0,1.0829399
1.0,0.70908915
1.0,0.63075441
-1.0,1.0199641
1.0,0.95392664
-1.0,1.0272866
1.0,1.0227639
-1.0,0.66732907
1.0,0.56944903
-1.0,1.058145
1.0,1.0523604
-1.0,0.87795162
-1.0,1.0132268
1.0,1.0320803
1.0,0.86282304
-1.0,0.96272753
1.0,0.85327468
1.0,0.81997916
1.0,0.89954066
-1.0,1.0685957
1.0,1.0165631
1.0,0.96569956
-1.0,0.96554341
1.0,1.0243957
1.0,1.0217954
1.0,0.80574639
1.0,-0.67804637
-1.0,0.57288669
-1.0,0.98832078
-1.0,1.014136
-1.0,0.78148323
-1.0,0.96231088
1.0,0.79224122
1.0,0.91417734
1.0,0.88529249
-1.0,0.73075892
-1.0,0.9715615
1.0,1.0436506
1.0,0.96170731
1.0,1.009575
1.0,0.87641028
1.0,1.0182819
1.0,0.94584587
1.0,1.0434053
1.0,0.45724126
-1.0,0.66800319
1.0,-0.9171002
1.0,1.0136106
1.0,1.0372196
1.0,0.83513574
-1.0,1.0632494
1.0,0.95346021
-1.0,0.92923999
1.0,-1.9469084
1.0,0.9670644
1.0,0.98972504
-1.0,0.94971244
1.0,0.7435224
-1.0,1.1023622
1.0,0.91997735
1.0,1.0129415
1.0,-0.75596092
-1.0,0.85503786
-1.0,1.0367745
1.0,0.8568437
-1.0,0.96275886
1.0,0.9653639
1.0,0.13058117
1.0,1.0432707
1.0,1.1198941
1.0,0.22168805
1.0,1.0717877
1.0,0.30280601
1.0,0.72422812
1.0,1.0119224
-1.0,0.84154006
1.0,0.94991506
1.0,0.83900702
1.0,1.0360805
1.0,0.99101319
1.0,0.78059288
1.0,1.0529015
1.0,1.0226059
1.0,1.0363434
-1.0,0.65608222
-1.0,1.0710853
1.0,0.99038115
-1.0,0.90941057
1.0,0.2353327
1.0,0.23564616
1.0,1.0073522
1.0,0.88831016
1.0,1.0013873
1.0,0.9136974
1.0,0.92598064
1.0,0.92248906
1.0,1.0286704
1.0,1.0236685
1.0,-0.28813676
1.0,-1.277526
1.0,1.0388401
1.0,0.96098074
-1.0,0.99579351
1.0,0.70826026
-1.0,-0.16315425
-1.0,0.98610647
1.0,0.96136167
1.0,1.0450146
1.0,0.62681102
1.0,0.6010916
-1.0,0.74426329
1.0,0.88953013
1.0,1.0068911
1.0,1.0463397
1.0,1.027012
1.0,1.0084417
1.0,0.90724859
1.0,0.99142705
1.0,0.80816699
1.0,0.91933952
-1.0,1.0013323
-1.0,1.0443794
1.0,1.0635882
1.0,0.94002575
1.0,1.1313449
1.0,0.98759357
1.0,0.9195309
1.0,0.6587236
1.0,1.0339567
-1.0,1.0402974
1.0,0.71615133
-1.0,0.66400549
1.0,1.0769063
-1.0,0.98576879
1.0,1.0185753
1.0,-1.8791341
1.0,0.86291733
1.0,1.048182
1.0,0.49813087
-1.0,1.0068286
1.0,1.0056473
1.0,1.2138318
-1.0,0.72098329
-1.0,0.70616571
1.0,0.97268429
1.0,0.81471818
1.0,0.97516706
-1.0,0.99017226
1.0,0.94661065
-1.0,0.85407757
1.0,0.52405584
1.0,0.89830415
1.0,1.063081
-1.0,1.0147965
1.0,1.031733
1.0,0.39474813
-1.0,1.0212944
-1.0,1.078851
1.0,0.64995651
1.0,0.93041744
-1.0,0.84420055
1.0,0.61783843
1.0,1.0284791
1.0,0.55256975
1.0,1.0355339
-1.0,1.0261014
1.0,0.97085904
1.0,0.96474163
-1.0,0.94002081
1.0,1.0902761
-1.0,1.0468433
1.0,0.89220595
1.0,1.0431522
1.0,1.0787112
1.0,1.0070946
1.0,0.69013662
1.0,0.66611383
1.0,1.0222674
1.0,0.92163271
1.0,0.62242181
1.0,1.0068291
1.0,0.98719362
-1.0,0.99177689
1.0,0.44286685
1.0,0.90657589
-1.0,0.9923514
1.0,1.0160891
1.0,0.88718849
1.0,0.60802643
-1.0,0.990681
-1.0,1.0010577
-1.0,1.0530797
1.0,0.99807281
1.0,1.0617717
1.0,1.0235666
1.0,-0.11034417
-1.0,1.0109073
1.0,0.90890204
1.0,0.98696695
-1.0,0.62731801
1.0,0.94043186
-1.0,0.82789473
-1.0,1.016813
-1.0,1.0658567
1.0,0.97141305
1.0,0.99426647
1.0,1.0159183
1.0,1.0552278
1.0,0.96090375
-1.0,1.0714692
-1.0,1.0369087
1.0,0.84358038
1.0,0.85230426
1.0,0.94226553
-1.0,0.9871137
1.0,-0.099659703
1.0,0.70197939
-1.0,-0.15020328
1.0,0.91716396
1.0,0.81163818
-1.0,0.99297672
-1.0,1.0612494
1.0,0.49972292
-1.0,0.24226862
1.0,0.60035729
-1.0,0.97340924
1.0,0.93929432
1.0,0.6629215
1.0,0.43013503
1.0,0.8870079
-1.0,1.0500029
-1.0,0.98182758
1.0,0.96496249
-1.0,0.99316075
1.0,0.99790136
1.0,0.76600243
-1.0,1.0314049
-1.0,0.87888429
-1.0,-0.041843316
1.0,0.78837468
1.0,0.96807825
1.0,0.97362577
1.0,0.86741349
1.0,0.70949116
1.0,0.93957743
-1.0,0.78176742
1.0,0.74093737
1.0,1.0591509
1.0,0.76961095
-1.0,0.9712947
1.0,0.95909978
1.0,1.0269368
1.0,1.0263398
-1.0,0.91629781
